DATE,CLOSE
19920601,3.9
19920630,0.4
19920731,2.1
19920831,0.8
19920930,-1.1
19921102,-0.5
19921130,2.1
19921231,-2.2
19930201,2.4
19930301,1.0
19930331,0.0
19930430,-0.3
19930531,0.9
19930630,-0.8
19930802,0.6
19930831,0.1
19930930,-0.1
19931101,0.2
19931130,0.9
19931231,0.9
19940131,-1.2
19940228,1.2
19940331,0.7
19940502,1.1
19940531,0.4
19940630,0.7
19940801,1.2
19940831,1.4
19940930,0.5
19941031,0.2
19941130,0.7
19950102,1.6
19950131,0.0
19950228,2.6
19950331,0.6
19950501,-0.2
19950531,-0.6
19950630,1.4
19950731,-0.2
19950831,-0.3
19951002,0.0
19951031,1.1
19951130,0.9
19960101,0.6
19960131,-1.1
19960229,2.4
19960401,-3.5
19960430,-1.9
19960531,4.6
19960701,-0.5
19960731,1.6
19960902,0.6
19960930,-0.4
19961031,0.7
19961202,-0.3
19961231,1.2
19970131,1.0
19970228,-1.5
19970331,1.2
19970430,2.4
19970602,-0.3
19970630,0.9
19970731,-1.0
19970901,1.4
19970930,0.7
19971031,0.4
19971201,0.7
19971231,-0.9
19980202,1.2
19980302,-1.0
19980331,-0.3
19980430,1.2
19980601,-1.0
19980630,-1.2
19980731,1.5
19980831,-0.3
19980930,-1.7
19981102,0.4
19981130,0.5
19981231,-1.5
19990201,0.8
19990301,1.1
19990331,-1.1
19990430,1.6
19990531,-0.7
19990630,0.6
19990802,0.5
19990831,0.6
19990930,1.4
19991101,0.5
19991130,1.1
19991231,1.4
20000131,-0.6
20000229,1.6
20000331,0.7
20000501,-2.9
20000531,4.1
20000630,0.8
20000731,-1.6
20000831,3.1
20001002,-2.1
20001031,-0.5
20001130,1.9
20010101,-1.8
20010131,-0.2
20010228,0.1
20010402,-1.5
20010430,0.0
20010531,-3.3
20010702,-2.2
20010731,2.7
20010831,-1.9
20011001,-1.0
20011031,1.3
20011130,-2.7
20011231,-1.5
20020131,0.5
20020228,0.6
20020401,-2.3
20020430,0.7
20020531,0.5
20020701,1.4
20020731,1.6
20020902,-0.9
20020930,-1.1
20021031,1.0
20021202,1.2
20021231,-0.9
20030131,0.7
20030228,-0.4
20030331,0.3
20030430,1.7
20030602,0.3
20030630,-3.1
20030731,0.9
20030901,1.5
20030930,0.7
20031031,0.9
20031201,0.8
20031231,1.6
20040202,-0.5
20040301,0.5
20040331,-0.2
20040430,-0.2
20040531,4.4
20040630,-0.7
20040802,0.9
20040831,0.6
20040930,0.5
20041101,1.3
20041130,1.2
20041231,1.8
20050131,1.1
20050228,0.6
20050331,1.1
20050502,1.4
20050531,0.0
20050630,0.7
20050801,-0.3
20050831,1.5
20050930,-0.7
20051031,3.3
20051130,1.9
20060102,-0.2
20060131,0.9
20060228,0.3
20060331,2.1
20060501,-1.3
20060531,1.4
20060630,-0.6
20060731,1.9
20060831,0.0
20061002,-0.3
20061031,-0.5
20061130,-0.6
20070101,-1.0
20070131,0.4
20070228,3.5
20070402,-2.5
20070430,1.9
20070531,0.9
20070702,1.3
20070731,0.7
20070831,-0.7
20071001,0.8
20071031,-0.2
20071130,1.4
20071231,2.4
20080131,2.1
20080229,0.6
20080331,0.5
20080430,-1.2
20080602,1.1
20080630,3.1
20080731,0.4
20080901,2.2
20080930,-0.9
20081031,-3.0
20081201,-4.5
20081231,-5.6
20090202,-7.1
20090302,-6.5
20090331,-4.4
20090430,1.4
20090601,-3.0
20090630,-1.1
20090731,2.1
20090831,3.6
20090930,-0.2
20091102,1.0
20091130,2.1
20091231,1.4
20100201,1.1
20100301,1.0
20100331,0.9
20100430,1.0
20100531,3.6
20100630,-0.5
20100802,-0.2
20100831,0.1
20100930,-0.5
20101101,1.5
20101130,1.5
20101231,-0.3
20110131,3.7
20110228,2.3
20110331,0.9
20110502,-0.5
20110531,3.6
20110630,0.0
20110801,0.5
20110831,0.0
20110930,0.6
20111031,-0.1
20111130,0.7
20120102,0.1
20120131,0.7
20120229,1.2
20120402,-1.3
20120430,1.1
20120531,0.7
20120702,-1.2
20120731,-1.2
20120831,-2.6
20121001,0.8
20121031,0.7
20121130,1.2
20121231,1.2
20130131,0.0
20130228,-0.6
20130401,1.9
20130430,1.1
20130531,-3.5
20130701,0.2
20130731,1.1
20130902,-1.2
20130930,1.2
20131031,-0.3
20131202,-0.1
20131231,0.0
20140131,1.1
20140228,0.2
20140331,0.6
20140430,0.5
20140602,-0.1
20140630,-0.4
20140731,-0.3
20140901,1.2
20140930,-1.7
20141031,0.8
20141201,0.1
20141231,-1.9
20150202,-1.3
20150302,-1.2
20150331,-2.5
20150430,0.5
20150601,0.0
20150630,0.0
20150731,-0.5
20150831,1.5
20150930,-1.7
20151102,-1.2
20151130,-0.6
20151231,0.2
20160201,-0.9
20160229,-0.7
20160331,-0.6
20160502,-0.8
20160531,1.0
20160630,0.3
20160801,0.2
20160831,0.4
20160930,-0.1
20161031,0.3
20161130,0.6
20170102,0.8
20170131,0.6
20170228,2.4
20170331,0.5
20170501,0.4
20170531,0.2
20170630,0.0
20170731,-0.1
20170831,0.1
20171002,0.5
20171031,0.6
20171130,1.1
20180101,1.2
20180131,1.1
20180228,0.9
20180402,0.4
20180430,0.5
20180531,0.2
20180702,0.6
20180731,0.8
20180831,0.5
20181001,0.2
20181031,0.2
20181130,0.2
20181231,0.4
20190131,-1.2
20190228,-0.4
20190401,-0.2
20190430,0.3
20190531,0.3
20190701,0.2
20190731,0.0
20190902,-0.1
20191130,0.3
20191231,0.6
20200131,-0.1
20200229,-0.9
