DATE,CLOSE
19500331,592.0000
19500501,606.0000
19500531,577.0000
19500630,606.0000
19500731,636.0000
19500831,684.0000
19501002,787.0000
19501031,821.0000
19501130,955.0000
19510101,912.0000
19510131,876.0000
19510228,891.0000
19510402,939.0000
19510430,927.0000
19510531,997.0000
19510702,1005.0000
19510731,986.0000
19510831,967.0000
19511001,940.0000
19511031,885.0000
19511130,838.0000
19511231,800.0000
19520131,845.0000
19520229,812.0000
19520331,856.0000
19520430,881.0000
19520602,904.0000
19520630,870.0000
19520731,839.0000
19520901,882.0000
19520930,846.0000
19521031,897.0000
19521201,915.0000
19521231,899.0000
19530202,904.0000
19530302,978.0000
19530331,904.0000
19530430,902.0000
19530601,923.0000
19530630,998.0000
19530731,931.0000
19530831,913.0000
19530930,899.0000
19531102,910.0000
19531130,968.0000
19531231,818.0000
19540201,873.0000
19540301,837.0000
19540331,855.0000
19540430,852.0000
19540531,762.0000
19540630,945.0000
19540802,848.0000
19540831,935.0000
19540930,847.0000
19541101,851.0000
19541130,818.0000
19541231,805.0000
19550131,821.0000
19550228,874.0000
19550331,886.0000
19550502,897.0000
19550531,907.0000
19550630,902.0000
19550801,939.0000
19550831,928.0000
19550930,953.0000
19551031,952.0000
19551130,992.0000
19560102,1045.0000
19560131,1045.0000
19560229,971.0000
19560402,1045.0000
19560430,1063.0000
19560531,1034.0000
19560702,1019.0000
19560731,1040.0000
19560831,1069.0000
19561001,1063.0000
19561031,1065.0000
19561130,1132.0000
19561231,1055.0000
19570131,969.0000
19570228,1050.0000
19570401,1057.0000
19570430,1056.0000
19570531,1118.0000
19570701,1100.0000
19570731,1060.0000
19570902,1058.0000
19570930,1111.0000
19571031,1099.0000
19571202,1074.0000
19571231,1086.0000
19580131,1065.0000
19580228,1080.0000
19580331,1053.0000
19580430,1022.0000
19580602,1051.0000
19580630,1051.0000
19580731,1066.0000
19580901,1037.0000
19580930,1023.0000
19581031,1046.0000
19581201,1083.0000
19581231,1091.0000
19590202,1156.0000
19590302,1139.0000
19590331,1166.0000
19590430,1202.0000
19590601,1220.0000
19590630,1218.0000
19590731,1330.0000
19590831,1301.0000
19590930,1227.0000
19591102,1289.0000
19591130,1411.0000
19591231,1184.0000
19600201,1292.0000
19600229,1353.0000
19600331,1883.0000
19600502,1989.0000
19600531,1927.0000
19600630,1988.0000
19600801,1913.0000
19600831,1911.0000
19600930,1925.0000
19601031,1902.0000
19601130,1867.0000
19610102,1828.0000
19610131,1793.0000
19610228,1773.0000
19610331,1791.0000
19610501,1791.0000
19610531,1801.0000
19610630,1799.0000
19610731,1803.0000
19610831,1821.0000
19611002,1992.0000
19611031,1876.0000
19611130,1899.0000
19620101,1944.0000
19620131,1951.0000
19620228,1972.0000
19620402,1977.0000
19620430,1982.0000
19620531,1996.0000
19620702,2032.0000
19620731,2060.0000
19620831,2019.0000
19621001,2009.0000
19621031,2015.0000
19621130,2147.0000
19621231,2025.0000
19630131,2128.0000
19630228,2089.0000
19630401,1775.0000
19630430,2196.0000
19630531,2171.0000
19630701,2101.0000
19630731,2098.0000
19630902,2121.0000
19630930,2154.0000
19631031,2214.0000
19631202,2162.0000
19631231,2165.0000
19640131,2165.0000
19640302,2194.0000
19640331,2134.0000
19640430,2175.0000
19640601,2231.0000
19640630,2239.0000
19640731,2249.0000
19640831,2239.0000
19640930,2294.0000
19641102,2303.0000
19641130,2277.0000
19641231,2279.0000
19650201,2417.0000
19650301,2384.0000
19650331,1928.0000
19650430,2335.0000
19650531,2590.0000
19650630,2567.0000
19650802,2553.0000
19650831,2604.0000
19650930,2496.0000
19651101,2579.0000
19651130,2612.0000
19651231,2683.0000
19660131,2739.0000
19660228,2709.0000
19660331,2794.0000
19660502,2841.0000
19660531,2878.0000
19660630,2957.0000
19660801,2927.0000
19660831,2969.0000
19660930,3114.0000
19661031,3035.0000
19661130,3186.0000
19670102,3209.0000
19670131,3101.0000
19670228,3102.0000
19670331,3272.0000
19670501,3171.0000
19670531,3121.0000
19670630,3193.0000
19670731,3113.0000
19670831,3179.0000
19671002,3265.0000
19671031,3165.0000
19671130,3218.0000
19680101,3239.0000
19680131,3381.0000
19680229,3478.0000
19680401,3686.0000
19680430,3591.0000
19680531,3587.0000
19680701,3601.0000
19680731,3752.0000
19680902,3789.0000
19680930,3768.0000
19681031,3915.0000
19681202,3994.0000
19681231,3798.0000
19690131,3945.0000
19690228,3970.0000
19690331,3060.0000
19690430,3730.0000
19690602,4040.0000
19690630,4284.0000
19690731,4357.0000
19690901,4253.0000
19690930,4197.0000
19691031,4286.0000
19691201,4201.0000
19691231,4352.0000
19700202,4340.0000
19700302,4238.0000
19700331,4372.0000
19700430,4429.0000
19700601,4369.0000
19700630,4492.0000
19700731,4567.0000
19700831,4495.0000
19700930,4492.0000
19701102,4584.0000
19701130,4661.0000
19701231,4721.0000
19710201,4651.0000
19710301,4625.0000
19710331,4840.0000
19710430,4805.0000
19710531,4870.0000
19710630,5063.0000
19710802,5197.0000
19710831,5326.0000
19710930,5119.0000
19711101,5200.0000
19711130,5466.0000
19711231,4785.0000
19720131,4772.0000
19720229,5485.0000
19720331,5827.0000
19720501,5864.0000
19720531,5906.0000
19720630,5826.0000
19720731,5895.0000
19720831,5877.0000
19721002,5930.0000
19721031,6091.0000
19721130,5977.0000
19730101,6195.0000
19730131,6605.0000
19730228,6459.0000
19730402,6782.0000
19730430,7021.0000
19730531,6952.0000
19730702,6940.0000
19730731,7283.0000
19730831,7355.0000
19731001,7376.0000
19731031,7557.0000
19731130,7191.0000
19731231,7612.0000
19740131,8300.0000
19740228,7907.0000
19740401,8327.0000
19740430,9196.0000
19740531,9659.0000
19740701,10023.0000
19740731,10246.0000
19740902,10656.0000
19740930,11001.0000
19741031,11291.0000
19741202,10789.0000
19741231,10918.0000
19750131,11131.0000
19750228,11539.0000
19750331,12005.0000
19750430,9993.0000
19750602,9580.0000
19750630,9988.0000
19750731,9240.0000
19750901,9081.0000
19750930,9903.0000
19751031,9959.0000
19751201,10181.0000
19751231,10443.0000
19760202,10374.0000
19760301,10580.0000
19760331,11302.0000
19760430,11263.0000
19760531,11703.0000
19760630,11933.0000
19760802,11482.0000
19760831,12571.0000
19760930,13105.0000
19761101,12815.0000
19761130,13049.0000
19761231,12969.0000
19770131,13110.0000
19770228,13725.0000
19770331,12919.0000
19770502,15215.0000
19770531,15017.0000
19770630,14440.0000
19770801,13791.0000
19770831,15989.0000
19770930,14952.0000
19771031,14828.0000
19771130,15456.0000
19780102,15374.0000
19780131,15156.0000
19780228,16039.0000
19780331,16198.0000
19780501,17154.0000
19780531,16857.0000
19780630,17362.0000
19780731,16884.0000
19780831,16815.0000
19781002,17645.0000
19781031,17161.0000
19781130,17995.0000
19790101,17945.0000
19790131,18092.0000
19790228,18154.0000
19790402,19696.0000
19790430,17802.0000
19790531,18540.0000
19790702,19048.0000
19790731,19792.0000
19790831,20188.0000
19791001,20226.0000
19791031,21769.0000
19791130,21742.0000
19791231,22521.0000
19800131,22263.0000
19800229,23406.0000
19800331,24626.0000
19800430,25279.0000
19800602,24473.0000
19800630,23200.0000
19800731,24027.0000
19800901,23796.0000
19800930,22620.0000
19801031,23150.0000
19801201,23365.0000
19801231,23914.0000
19810202,23443.0000
19810302,25014.0000
19810331,26403.0000
19810430,25703.0000
19810601,24816.0000
19810630,26065.0000
19810731,25048.0000
19810831,25821.0000
19810930,23859.0000
19811102,26987.0000
19811130,25019.0000
19811231,26897.0000
19820201,26328.0000
19820301,23566.0000
19820331,26823.0000
19820430,23820.0000
19820531,24268.0000
19820630,22079.0000
19820802,24842.0000
19820831,25552.0000
19820930,24114.0000
19821101,27195.0000
19821130,24846.0000
19821231,25376.0000
19830131,23262.0000
19830228,23524.0000
19830331,24439.0000
19830502,23116.0000
19830531,23840.0000
19830630,24426.0000
19830801,25958.0000
19830831,25428.0000
19830930,26531.0000
19831031,27417.0000
19831130,27154.0000
19840102,29106.0000
19840131,27888.0000
19840229,27749.0000
19840402,31576.0000
19840430,31792.0000
19840531,32320.0000
19840702,33695.0000
19840731,31633.0000
19840831,30897.0000
19841001,37049.0000
19841031,32581.0000
19841130,34124.0000
19841231,32631.0000
19850131,33179.0000
19850228,31781.0000
19850401,34196.0000
19850430,33884.0000
19850531,34028.0000
19850701,34382.0000
19850731,34772.0000
19850902,35512.0000
19850930,32676.0000
19851031,32129.0000
19851202,37810.0000
19851231,33836.0000
19860131,36627.0000
19860228,39130.0000
19860331,37202.0000
19860430,35468.0000
19860602,35726.0000
19860630,36622.0000
19860731,35725.0000
19860901,36295.0000
19860930,37751.0000
19861031,36904.0000
19861201,38520.0000
19861231,37848.0000
19870202,39561.0000
19870302,37657.0000
19870331,39241.0000
19870430,38238.0000
19870601,39299.0000
19870630,39794.0000
19870731,40961.0000
19870831,41618.0000
19870930,42482.0000
19871102,42061.0000
19871130,41570.0000
19871231,44250.0000
19880201,43216.0000
19880229,43755.0000
19880331,42296.0000
19880502,45214.0000
19880531,44836.0000
19880630,43342.0000
19880801,44069.0000
19880831,45671.0000
19880930,43198.0000
19881031,45886.0000
19881130,44674.0000
19890102,45223.0000
19890131,46214.0000
19890228,48187.0000
19890331,45846.0000
19890501,46895.0000
19890531,48058.0000
19890630,47039.0000
19890731,49284.0000
19890831,48155.0000
19891002,47490.0000
19891031,48656.0000
19891130,47772.0000
19900101,49693.0000
19900131,49161.0000
19900228,47096.0000
19900402,50769.0000
19900430,48553.0000
19900531,51219.0000
19900702,49373.0000
19900731,50176.0000
19900831,50263.0000
19901001,51291.0000
19901031,51771.0000
19901130,51319.0000
19901231,54152.0000
19910131,53342.0000
19910228,50262.0000
19910401,51179.0000
19910430,49309.0000
19910531,48794.0000
19910701,49589.0000
19910731,50076.0000
19910902,49663.0000
19910930,50121.0000
19911031,50610.0000
19911202,51196.0000
19911231,52496.0000
19920131,51687.0000
19920302,51829.0000
19920331,52277.0000
19920430,52513.0000
19920601,52935.0000
19920630,53411.0000
19920731,53963.0000
19920831,54551.0000
19920930,55313.0000
19921102,55395.0000
19921130,55515.0000
19921231,56556.0000
19930201,56215.0000
19930301,57446.0000
19930331,56439.0000
19930430,56076.0000
19930531,59813.0000
19930630,59584.0000
19930802,58598.0000
19930831,59275.0000
19930930,59200.0000
19931101,58805.0000
19931130,60679.0000
19931231,62069.0000
19940131,61361.0000
19940228,61271.0000
19940331,61365.0000
19940502,62974.0000
19940531,64772.0000
19940630,64323.0000
19940801,65070.0000
19940831,66831.0000
19940930,67230.0000
19941031,68710.0000
19941130,69026.0000
19950102,69019.0000
19950131,71147.0000
19950228,71281.0000
19950331,72442.0000
19950501,71894.0000
19950531,74057.0000
19950630,74682.0000
19950731,74845.0000
19950831,75478.0000
19951002,74247.0000
19951031,74173.0000
19951130,74867.0000
19960101,74219.0000
19960131,74523.0000
19960229,75342.0000
19960401,76764.0000
19960430,77217.0000
19960531,77553.0000
19960701,78870.0000
19960731,80288.0000
19960902,78516.0000
19960930,79536.0000
19961031,80919.0000
19961202,80748.0000
19961231,80404.0000
19970131,81531.0000
19970228,83317.0000
19970331,84179.0000
19970430,85001.0000
19970602,85433.0000
19970630,85855.0000
19970731,86277.0000
19970901,86043.0000
19970930,87132.0000
19971031,87365.0000
19971201,88556.0000
19971231,88472.0000
19980202,88086.0000
19980302,90327.0000
19980331,89784.0000
19980430,89495.0000
19980601,91692.0000
19980630,91566.0000
19980731,91349.0000
19980831,90208.0000
19980930,90098.0000
19981102,91540.0000
19981130,91999.0000
19981231,94166.0000
19990201,94290.0000
19990301,93127.0000
19990331,93980.0000
19990430,96421.0000
19990531,96350.0000
19990630,97125.0000
19990802,99168.0000
19990831,102349.0000
19990930,103870.0000
19991101,104920.0000
19991130,106063.0000
19991231,107096.0000
20000131,109665.0000
20000229,111479.0000
20000331,112733.0000
20000501,116071.0000
20000531,118523.0000
20000630,117655.0000
20000731,117830.0000
20000831,121737.0000
20001002,121848.0000
20001031,122459.0000
20001130,126365.0000
20010101,124734.0000
20010131,123996.0000
20010228,123885.0000
20010402,125148.0000
20010430,119530.0000
20010531,121186.0000
20010702,117966.0000
20010731,114702.0000
20010831,114175.0000
20011001,112914.0000
20011031,111958.0000
20011130,108508.0000
20011231,108722.0000
20020131,107735.0000
20020228,104618.0000
20020401,108275.0000
20020430,111167.0000
20020531,110425.0000
20020701,115217.0000
20020731,115645.0000
20020902,117641.0000
20020930,116686.0000
20021031,119165.0000
20021202,119263.0000
20021231,117199.0000
20030131,122665.0000
20030228,124311.0000
20030331,122850.0000
20030430,122142.0000
20030602,125935.0000
20030630,123417.0000
20030731,122951.0000
20030901,124253.0000
20030930,126735.0000
20031031,124049.0000
20031201,127930.0000
20031231,129466.0000
20040202,130355.0000
20040301,134228.0000
20040331,134408.0000
20040430,138204.0000
20040531,143003.0000
20040630,143232.0000
20040802,145428.0000
20040831,149555.0000
20040930,147767.0000
20041101,150225.0000
20041130,149765.0000
20041231,154734.0000
20050131,158352.0000
20050228,156760.0000
20050331,158620.0000
20050502,161321.0000
20050531,157424.0000
20050630,163980.0000
20050801,162495.0000
20050831,164574.0000
20050930,164742.0000
20051031,166385.0000
20051130,171808.0000
20060102,176528.0000
20060131,174746.0000
20060228,177643.0000
20060331,181741.0000
20060501,178503.0000
20060531,180846.0000
20060630,181516.0000
20060731,185444.0000
20060831,185534.0000
20061002,186328.0000
20061031,190144.0000
20061130,188497.0000
20070101,184636.0000
20070131,186020.0000
20070228,190149.0000
20070402,187734.0000
20070430,186877.0000
20070531,194930.0000
20070702,192972.0000
20070731,194470.0000
20070831,196114.0000
20071001,197478.0000
20071031,197490.0000
20071130,199070.0000
20071231,201274.0000
20080131,206090.0000
20080229,204422.0000
20080331,211306.0000
20080430,216781.0000
20080602,212154.0000
20080630,220284.0000
20080731,220950.0000
20080901,224279.0000
20080930,232221.0000
20081031,224766.0000
20081201,214086.0000
20081231,211555.0000
20090202,187123.0000
20090302,174835.0000
20090331,163136.0000
20090430,155109.0000
20090601,155161.0000
20090630,154095.0000
20090731,151593.0000
20090831,155258.0000
20090930,163637.0000
20091102,162705.0000
20091130,170632.0000
20091231,174228.0000
20100201,178573.0000
20100301,182700.0000
20100331,181167.0000
20100430,186093.0000
20100531,189028.0000
20100630,188664.0000
20100802,193834.0000
20100831,198626.0000
20100930,195847.0000
20101101,200937.0000
20101130,200937.0000
20101231,202727.0000
20110131,202180.0000
20110228,208223.0000
20110331,216055.0000
20110502,211155.0000
20110531,218851.0000
20110630,219684.0000
20110801,224671.0000
20110831,225043.0000
20110930,225810.0000
20111031,225423.0000
20111130,225703.0000
20120102,226645.0000
20120131,226633.0000
20120229,229973.0000
20120402,231056.0000
20120430,226210.0000
20120531,236533.0000
20120702,232284.0000
20120731,231041.0000
20120831,228746.0000
20121001,227706.0000
20121031,227372.0000
20121130,228711.0000
20121231,226029.0000
20130131,232414.0000
20130228,227661.0000
20130401,229794.0000
20130430,233066.0000
20130531,224197.0000
20130701,228412.0000
20130731,231277.0000
20130902,227163.0000
20130930,228284.0000
20131031,228802.0000
20131202,232108.0000
20131231,232143.0000
20140131,230681.0000
20140228,229405.0000
20140331,233590.0000
20140430,234654.0000
20140602,238855.0000
20140630,241483.0000
20140731,240841.0000
20140901,239422.0000
20140930,239047.0000
20141031,238529.0000
20141201,239661.0000
20141231,241260.0000
20150202,238207.0000
20150302,241205.0000
20150331,234024.0000
20150430,226121.0000
20150601,238637.0000
20150630,232560.0000
20150731,230531.0000
20150831,233320.0000
20150930,230006.0000
20151102,231259.0000
20151130,228622.0000
