DATE,CLOSE
19500228,-18.0000
19500331,-8.0000
19500501,152.0000
19500531,16.0000
19500630,-51.0000
19500731,-21.0000
19500831,68.0000
19501002,97.0000
19501031,41.0000
19501130,21.0000
19510101,13.0000
19510131,52.0000
19510228,38.0000
19510402,30.0000
19510430,28.0000
19510531,41.0000
19510702,-34.0000
19510731,82.0000
19510831,39.0000
19511001,-19.0000
19511031,33.0000
19511130,25.0000
19511231,49.0000
19520131,62.0000
19520229,-99.0000
19520331,61.0000
19520430,12.0000
19520602,0.0000
19520630,32.0000
19520731,18.0000
19520901,25.0000
19520930,-19.0000
19521031,16.0000
19521201,82.0000
19521231,-15.0000
19530202,134.0000
19530302,-141.0000
19530331,3.0000
19530430,-13.0000
19530601,-14.0000
19530630,-53.0000
19530731,17.0000
19530831,-11.0000
19530930,31.0000
19531102,-5.0000
19531130,15.0000
19531231,-15.0000
19540201,-6.0000
19540301,17.0000
19540331,23.0000
19540430,13.0000
19540531,10.0000
19540630,23.0000
19540802,17.0000
19540831,22.0000
19540930,24.0000
19541101,2.0000
19541130,6.0000
19541231,64.0000
19550131,-7.0000
19550228,-4.0000
19550331,-30.0000
19550502,15.0000
19550531,21.0000
19550630,32.0000
19550801,29.0000
19550831,29.0000
19550930,-26.0000
19551031,44.0000
19551130,51.0000
19560102,-35.0000
19560131,49.0000
19560229,35.0000
19560402,45.0000
19560430,40.0000
19560531,24.0000
19560702,91.0000
19560731,0.0000
19560831,38.0000
19561001,46.0000
19561031,30.0000
19561130,38.0000
19561231,34.0000
19570131,31.0000
19570228,36.0000
19570401,26.0000
19570430,26.0000
19570531,29.0000
19570701,12.0000
19570731,-11.0000
19570902,52.0000
19570930,3.0000
19571031,-8.0000
19571202,19.0000
19571231,1.0000
19580131,77.0000
19580228,-25.0000
19580331,11.0000
19580430,16.0000
19580602,21.0000
19580630,26.0000
19580731,32.0000
19580901,46.0000
19580930,40.0000
19581031,4.0000
19581201,15.0000
19581231,-3.0000
19590202,72.0000
19590302,5.0000
19590331,11.0000
19590430,16.0000
19590601,10.0000
19590630,11.0000
19590731,-10.0000
19590831,30.0000
19590930,8.0000
19591102,58.0000
19591130,26.0000
19591231,19.0000
19600201,84.0000
19600229,-61.0000
19600331,19.0000
19600502,199.0000
19600531,9.0000
19600630,-102.0000
19600801,0.0000
19600831,10.0000
19600930,30.0000
19601031,22.0000
19601130,8.0000
19610102,14.0000
19610131,81.0000
19610228,-33.0000
19610331,23.0000
19610501,24.0000
19610531,18.0000
19610630,35.0000
19610731,24.0000
19610831,36.0000
19611002,40.0000
19611031,32.0000
19611130,9.0000
19620101,7.0000
19620131,24.0000
19620228,15.0000
19620402,27.0000
19620430,23.0000
19620531,21.0000
19620702,36.0000
19620731,42.0000
19620831,26.0000
19621001,37.0000
19621031,26.0000
19621130,25.0000
19621231,31.0000
19630131,-19.0000
19630228,78.0000
19630401,27.0000
19630430,14.0000
19630531,19.0000
19630701,24.0000
19630731,14.0000
19630902,32.0000
19630930,34.0000
19631031,49.0000
19631202,62.0000
19631231,5.0000
19640131,13.0000
19640302,65.0000
19640331,19.0000
19640430,30.0000
19640601,33.0000
19640630,26.0000
19640731,-1.0000
19640831,8.0000
19640930,55.0000
19641102,54.0000
19641130,59.0000
19641231,34.0000
19650201,18.0000
19650301,40.0000
19650331,37.0000
19650430,36.0000
19650531,41.0000
19650630,43.0000
19650802,34.0000
19650831,73.0000
19650930,70.0000
19651101,67.0000
19651130,40.0000
19651231,58.0000
19660131,63.0000
19660228,42.0000
19660331,70.0000
19660502,81.0000
19660531,67.0000
19660630,62.0000
19660801,81.0000
19660831,72.0000
19660930,32.0000
19661031,57.0000
19661130,64.0000
19670102,76.0000
19670131,53.0000
19670228,59.0000
19670331,38.0000
19670501,44.0000
19670531,38.0000
19670630,39.0000
19670731,60.0000
19670831,10.0000
19671002,46.0000
19671031,33.0000
19671130,19.0000
19680101,53.0000
19680131,40.0000
19680229,59.0000
19680401,25.0000
19680430,23.0000
19680531,36.0000
19680701,27.0000
19680731,82.0000
19680902,31.0000
19680930,24.0000
19681031,25.0000
19681202,34.0000
19681231,6.0000
19690131,38.0000
19690228,64.0000
19690331,15.0000
19690430,5.0000
19690602,16.0000
19690630,39.0000
19690731,75.0000
19690901,-19.0000
19690930,33.0000
19691031,6.0000
19691201,51.0000
19691231,18.0000
19700202,29.0000
19700302,19.0000
19700331,22.0000
19700430,85.0000
19700601,102.0000
19700630,-37.0000
19700731,-1.0000
19700831,30.0000
19700930,14.0000
19701102,30.0000
19701130,52.0000
19701231,37.0000
19710201,15.0000
19710301,33.0000
19710331,-1.0000
19710430,31.0000
19710531,37.0000
19710630,25.0000
19710802,38.0000
19710831,3.0000
19710930,30.0000
19711101,27.0000
19711130,47.0000
19711231,33.0000
19720131,42.0000
19720229,76.0000
19720331,32.0000
19720501,31.0000
19720531,29.0000
19720630,58.0000
19720731,-11.0000
19720831,77.0000
19721002,48.0000
19721031,45.0000
19721130,31.0000
19730101,37.0000
19730131,41.0000
19730228,6.0000
19730402,21.0000
19730430,34.0000
19730531,32.0000
19730702,40.0000
19730731,55.0000
19730831,-7.0000
19731001,39.0000
19731031,-12.0000
19731130,85.0000
19731231,58.0000
19740131,35.0000
19740228,20.0000
19740401,45.0000
19740430,17.0000
19740531,39.0000
19740701,30.0000
19740731,18.0000
19740902,49.0000
19740930,40.0000
19741031,94.0000
19741202,62.0000
19741231,48.0000
19750131,27.0000
19750228,65.0000
19750331,123.0000
19750430,7.0000
19750602,41.0000
19750630,32.0000
19750731,-43.0000
19750901,77.0000
19750930,9.0000
19751031,-46.0000
19751201,76.0000
19751231,3.0000
19760202,43.0000
19760301,23.0000
19760331,12.0000
19760430,6.0000
19760531,-2.0000
19760630,-14.0000
19760802,-8.0000
19760831,30.0000
19760930,14.0000
19761101,-36.0000
19761130,57.0000
19761231,45.0000
19770131,2.0000
19770228,-19.0000
19770331,0.0000
19770502,-6.0000
19770531,25.0000
19770630,57.0000
19770801,75.0000
19770831,92.0000
19770930,29.0000
19771031,75.0000
19771130,60.0000
19780102,52.0000
19780131,23.0000
19780228,73.0000
19780331,60.0000
19780501,60.0000
19780531,66.0000
19780630,37.0000
19780731,18.0000
19780831,49.0000
19781002,-10.0000
19781031,-72.0000
19781130,39.0000
19790101,36.0000
19790131,17.0000
19790228,26.0000
19790402,10.0000
19790430,9.0000
19790531,21.0000
19790702,13.0000
19790731,55.0000
19790831,105.0000
19791001,79.0000
19791031,-101.0000
19791130,8.0000
19791231,37.0000
19800131,7.0000
19800229,21.0000
19800331,25.0000
19800430,70.0000
19800602,287.0000
19800630,-129.0000
19800731,-13.0000
19800901,-23.0000
19800930,-8.0000
19801031,-80.0000
19801201,56.0000
19801231,5.0000
19810202,-18.0000
19810302,-13.0000
19810331,-14.0000
19810430,-54.0000
19810601,-32.0000
19810630,-62.0000
19810731,-39.0000
19810831,16.0000
19810930,-65.0000
19811102,-79.0000
19811130,38.0000
19811231,9.0000
19820201,-5.0000
19820301,-32.0000
19820331,-30.0000
19820430,13.0000
19820531,-14.0000
19820630,-7.0000
19820802,13.0000
19820831,-126.0000
19820930,40.0000
19821101,-7.0000
19821130,33.0000
19821231,21.0000
19830131,4.0000
19830228,42.0000
19830331,-19.0000
19830502,1.0000
19830531,-15.0000
19830630,15.0000
19830801,15.0000
19830831,-9.0000
19830930,5.0000
19831031,26.0000
19831130,-56.0000
19840102,11.0000
19840131,11.0000
19840229,2.0000
19840402,15.0000
19840430,5.0000
19840531,45.0000
19840702,28.0000
19840731,24.0000
19840831,45.0000
19841001,52.0000
19841031,31.0000
19841130,19.0000
19841231,37.0000
19850131,-29.0000
19850228,54.0000
19850401,13.0000
19850430,46.0000
19850531,35.0000
19850701,44.0000
19850731,24.0000
19850902,122.0000
19850930,-1.0000
19851031,19.0000
19851202,16.0000
19851231,20.0000
19860131,20.0000
19860228,21.0000
19860331,44.0000
19860430,-4.0000
19860602,10.0000
19860630,25.0000
