DATE,CLOSE
20010228,4736.0
20010402,5385.0
20010430,4658.0
20010531,4563.0
20010702,4901.0
20010731,4550.0
20010831,4280.0
20011001,4499.0
20011031,4134.0
20011130,3975.0
20011231,3605.0
20020131,3387.0
20020228,3385.0
20020401,3759.0
20020430,3372.0
20020531,3551.0
20020701,3472.0
20020731,3596.0
20020902,3365.0
20020930,3411.0
20021031,3490.0
20021202,3308.0
20021231,3535.0
20030131,3415.0
20030228,2943.0
20030331,3824.0
20030430,3381.0
20030602,3052.0
20030630,3340.0
20030731,3233.0
20030901,3334.0
20030930,3270.0
20031031,3283.0
20031201,3074.0
20031231,3205.0
20040202,3157.0
20040301,3214.0
20040331,3459.0
20040430,3402.0
20040531,3380.0
20040630,3629.0
20040802,3660.0
20040831,3424.0
20040930,3934.0
20041101,3619.0
20041130,3742.0
20041231,3792.0
20050131,3238.0
20050228,3650.0
20050331,3670.0
20050502,3845.0
20050531,3831.0
20050630,4243.0
20050801,3884.0
20050831,4022.0
20050930,4319.0
20051031,4073.0
20051130,4237.0
20060102,4277.0
20060131,4220.0
20060228,4064.0
20060331,4298.0
20060501,4229.0
20060531,4493.0
20060630,4680.0
20060731,4389.0
20060831,4349.0
20061002,4154.0
20061031,4560.0
20061130,4516.0
20070101,4472.0
20070131,4341.0
20070228,4278.0
20070402,4630.0
20070430,4465.0
20070531,4666.0
20070702,4824.0
20070731,4550.0
20070831,4608.0
20071001,4490.0
20071031,4555.0
20071130,4523.0
20071231,4300.0
20080131,4156.0
20080229,4123.0
20080331,4260.0
20080430,4042.0
20080602,4001.0
20080630,4098.0
20080731,3960.0
20080901,3767.0
20080930,3821.0
20081031,3665.0
20081201,3264.0
20081231,3292.0
20090202,2956.0
20090302,2830.0
20090331,2767.0
20090430,2791.0
20090601,2491.0
20090630,2357.0
20090731,2427.0
20090831,2428.0
20090930,2196.0
20091102,2306.0
20091130,2478.0
20091231,2400.0
20100201,2350.0
20100301,2407.0
20100331,2636.0
20100430,2578.0
20100531,2666.0
20100630,3220.0
20100802,2891.0
20100831,2664.0
20100930,2965.0
20101101,2920.0
20101130,2767.0
20101231,3033.0
20110131,2914.0
20110228,2857.0
20110331,2939.0
20110502,3056.0
20110531,3130.0
20110630,3287.0
20110801,3114.0
20110831,3224.0
20110930,3475.0
20111031,3168.0
20111130,3495.0
20120102,3421.0
20120131,3153.0
20120229,3369.0
20120402,3725.0
20120430,3500.0
20120531,3831.0
20120702,3643.0
20120731,3694.0
20120831,3799.0
20121001,3694.0
20121031,3683.0
20121130,3521.0
20121231,3708.0
20130131,3521.0
20130228,3570.0
20130401,3790.0
20130430,3974.0
20130531,3872.0
20130701,3951.0
20130731,3873.0
20130902,3924.0
20130930,3896.0
20131031,3968.0
20131202,3959.0
20131231,4105.0
20140131,3837.0
20140228,3742.0
20140331,3980.0
20140430,4101.0
20140602,4167.0
20140630,4569.0
20140731,4594.0
20140901,4680.0
20140930,4648.0
20141031,5026.0
20141201,4625.0
20141231,4906.0
20150202,4684.0
20150302,4795.0
20150331,5104.0
20150430,5124.0
20150601,5125.0
20150630,5632.0
20150731,5421.0
20150831,5189.0
20150930,5891.0
20151102,5445.0
20151130,5415.0
20151231,5484.0
20160201,5221.0
20160229,5374.0
20160331,5713.0
20160502,5566.0
20160531,5852.0
20160630,5643.0
20160801,5582.0
20160831,5535.0
20160930,5973.0
20161031,5491.0
20161130,5666.0
20170102,5587.0
20170131,5631.0
20170228,5539.0
20170331,5625.0
20170501,5743.0
20170531,5785.0
20170630,6044.0
20170731,5702.0
20170831,6163.0
20171002,6140.0
20171031,6090.0
20171130,6093.0
20180101,5925.0
20180131,5978.0
20180228,5811.0
20180402,6228.0
20180430,6530.0
20180531,6894.0
20180702,7106.0
20180731,7126.0
20180831,7393.0
20181001,7442.0
20181031,7342.0
20181130,7392.0
20181231,7593.0
20190131,7626.0
20190228,7479.0
20190401,7625.0
20190430,7142.0
20190531,7474.0
20190701,7372.0
20190731,7384.0
20190902,7248.0
20191031,7267.0
20191130,6800.0
