DATE,OPEN,HIGH,LOW,CLOSE,VOL,OI,P,R,RINFO
19910206,231225.0000,231275.0000,231100.0000,231225.0000,0,0,0,0,0.0000
19910208,231075.0000,231275.0000,231050.0000,231250.0000,0,0,0,0,0.0000
19910211,231300.0000,231325.0000,231100.0000,231125.0000,0,0,0,0,0.0000
19910212,231025.0000,231075.0000,230875.0000,231050.0000,0,0,0,0,0.0000
19910213,231075.0000,231375.0000,231075.0000,231375.0000,0,0,0,0,0.0000
19910214,231500.0000,231675.0000,231425.0000,231675.0000,0,0,0,0,0.0000
19910215,231750.0000,231825.0000,231525.0000,231675.0000,0,0,0,0,0.0000
19910218,231675.0000,231750.0000,231625.0000,231625.0000,0,0,0,0,0.0000
19910219,231750.0000,231775.0000,231500.0000,231550.0000,0,0,0,0,0.0000
19910220,231475.0000,231550.0000,231350.0000,231450.0250,0,0,0,0,0.0000
19910221,231350.0000,231450.0250,231350.0000,231425.0000,0,0,0,0,0.0000
19910222,231425.0000,231425.0000,231300.0000,231350.0000,0,0,0,0,0.0000
19910225,231300.0000,231300.0000,231100.0000,231150.0000,0,0,0,0,0.0000
19910226,231150.0000,231175.0000,231000.0000,231025.0000,0,0,0,0,0.0000
19910227,230950.0000,230950.0000,230575.0000,230725.0000,0,0,0,0,0.0000
19910228,230650.0000,230725.0000,230500.0000,230600.0000,0,0,0,0,0.0000
19910301,230500.0000,230675.0000,230450.0000,230675.0000,0,0,0,0,0.0000
19910304,230650.0000,230675.0000,230575.0000,230650.0000,0,0,0,0,0.0000
19910305,230550.0000,230700.0000,230525.0000,230675.0000,0,0,0,0,0.0000
19910306,230750.0000,230875.0000,230575.0000,230600.0000,0,0,0,0,0.0000
19910307,230600.0000,230650.0000,230250.0000,230275.0000,0,0,0,0,0.0000
19910308,230175.0000,230325.0000,230050.0000,230075.0000,0,0,0,0,0.0000
19910311,230175.0000,230375.0000,230050.0000,230375.0000,0,0,0,0,0.0000
19910312,230550.0000,230700.0000,230350.0250,230625.0000,0,0,0,0,0.0000
19910313,230600.0000,230600.0000,230400.0000,230500.0000,0,0,0,0,0.0000
19910314,230500.0000,230625.0000,230300.0000,230325.0000,0,0,0,0,0.0000
19910315,230225.0000,230225.0000,230025.0000,230100.0000,0,0,0,0,0.0000
19910318,230050.0000,230250.0000,229975.0000,230225.0000,0,0,0,0,0.0000
